ra,dec,type,subtype,name,SDSS-ID,objID,sp-ID,oids
241.74137,10.75111,HII,,Mrk 870,5308-301-2-0331-0044,1237668271378589952,2526-54582-0401,[Decimal('533207300009290')]
241.7429167,27.2848889,QSO,BZQ,5BZQ J1606+2717,3919-301-5-0248-0074,1237662307274190080,1392-52822-0634,[Decimal('632210200006165')]
241.742979,27.284961,QSO,,B2 1604+27                    ,3919-301-5-0248-0074,1237662307274190080,1392-52822-0634,[Decimal('632210200006165')]
241.77675,15.8595583,Unknown,BZU,5BZB J1607+1551,4670-301-3-0294-0228,1237665531723899904,2197-53555-0113,"[Decimal('583201400024614'), Decimal('584204300030209')]"
241.845283,13.887692,Em,,NGC 6065                      ,5330-301-6-0084-0228,1237668367999170048,2527-54569-0348,[Decimal('533215300015185')]
241.870746,-0.844433,ABS,,SDSS J160728.93-005041.6      ,5396-301-4-0028-0632,1237668650389600000,345-51690-0259,[]
242.018933,43.163808,ABS,,2MASX J16080453+4309486       ,3225-301-3-0203-0151,1237659325490200064,1170-52756-0473,[Decimal('722215300011003')]
242.024383,33.691364,QSO,,GALEXASC J160805.83+334128.9  ,3958-301-5-0081-0318,1237662474766970112,1683-53436-0285,[Decimal('679211300005769')]
242.047375,28.816381,QSO1.2,,FIRST J160811.3+284859        ,3997-301-4-0046-0391,1237662641731529984,5008-55744-0596,[]
242.057429,29.357333,QSO,,FIRST J160813.7+292126        ,3997-301-5-0044-0300,1237662642268270080,1578-53496-0592,[Decimal('632214100005169')]
242.0864583,56.2323278,QSO,BZQ,5BZQ J1608+5613,4011-301-4-0062-0042,1237662701862119936,7565-56809-0712,"[Decimal('794209100003907'), Decimal('795212100004702')]"
242.088108,28.478767,Em,,CGCG 167-029                  ,3997-301-3-0048-0205,1237662641194789888,1578-53496-0012,[Decimal('632214400004954')]
242.092262,40.204975,QSO,,FIRST J160822.1+401217        ,3705-301-3-0261-0308,1237661387078299904,1335-52824-0007,[Decimal('722207200002867')]
242.0922917,40.2049389,QSO1.0,BZQ,5BZQ J1608+4012,3705-301-3-0261-0308,1237661387078299904,1335-52824-0007,[Decimal('722207200002867')]
242.123583,35.098394,ABS,,SDSS J160829.67+350553.7      ,3918-301-3-0296-0520,1237662301908630016,4964-55749-0423,[Decimal('679211200009684')]
242.15158,12.33081,Sy1.2,,Mrk 871,5194-301-3-0832-0109,1237667782322020096,2525-54569-0532,[Decimal('533211400004165')]
242.1924583,10.4855,QSO,BZQ,5BZQ J1608+1029,5322-301-5-0216-0282,1237668333111209984,5203-56034-0418,[Decimal('533207400003573')]
242.24221,19.82367,HII,,Mrk 872,4600-301-2-0020-0244,1237665230521359872,2967-54584-0616,[Decimal('584212300035835')]
242.273233,19.517897,QSO,,SDSS J160905.61+193104.0      ,6104-301-5-0034-0558,1237671691763709952,2967-54584-0546,[Decimal('584212300003570')]
242.2907083,34.3650278,Unknown,BZU,5BZB J1609+3421,3918-301-2-0300-0277,1237662301372019968,1683-53436-0280,[Decimal('679211100030167')]
242.3049583,53.90825,QSO1.5,BZQ,5BZQ J1609+5354,2206-301-6-0138-0013,1237654950524869888,7563-56810-0443,[Decimal('795208400000213')]
242.32221,19.20361,HII,,Mrk 301,6104-301-4-0035-0297,1237671691226899968,2968-54585-0366,[Decimal('584212300019916')]
242.392883,29.920292,ABS,,FIRST J160934.2+295512        ,3723-301-2-0128-0420,1237661463842119936,5009-55707-0780,[]
242.514,45.2782778,Unknown,BZU,5BZB J1610+4516,2326-301-3-0309-0186,1237655464321540096,814-52443-0422,[Decimal('761203100003924')]
242.7105,17.97492,HII,,Mrk 873,6104-301-2-0041-0137,1237671690153550080,2968-54585-0230,[Decimal('584208400000137')]
242.737562,3.367358,ABS,,2MASX J16105712+0322026       ,2391-301-2-0238-0539,1237655742952890112,1823-53886-0046,[Decimal('481205300011175')]
242.808954,26.923256,Em,,NGC 6077                      ,3997-301-1-0057-0128,1237662640121639936,1393-52824-0612,[Decimal('632210400009707')]
242.881214062825,59.3480265227898,NLS1.2,,,4682-301-4-0081-0021,1237665583786419968,,[]
242.92004,52.45739,HII,,Mrk 496,1412-301-4-0377-0015,1237651539262759936,7564-56804-0220,[Decimal('795204100003998')]
242.994175,27.298386,QSO,,FIRST J161158.6+271754        ,3997-301-2-0057-0298,1237662640658510080,5008-55744-0338,[]
243.07562,29.07919,ABS,,Mrk 697,3926-301-2-0120-0164,1237662335719960064,1406-52876-0130,[]
243.102242,29.657475,ABS,,RCS 08240000238               ,3926-301-3-0118-0704,1237662336256699904,1406-52876-0155,[Decimal('679203400015121')]
243.178058,29.901389,ABS,,FIRST J161242.7+295405        ,3723-301-3-0132-0010,1237661464379259904,1406-52876-0152,[Decimal('679203400024062')]
243.188,8.007242,ABS,,SDSS J161245.12+080025.9      ,3996-301-3-0260-0673,1237662636913720064,1730-53498-0513,[Decimal('481213100011276')]
243.197425,5.333186,ABS,,2MASX J16124744+0519591       ,3909-301-4-0318-0661,1237662263792229888,1823-53886-0551,[Decimal('481209400011404')]
243.368892,29.627106,QSO,,SDSS J161328.51+293737.8      ,3723-301-3-0134-0263,1237661464379389952,1406-52876-0065,[Decimal('632213200002069')]
243.380642,31.503872,Em,,FIRST J161331.3+313013        ,3958-301-3-0096-0393,1237662473694210048,1420-53146-0385,[]
243.4210417,34.2133083,QSO,BZQ,5BZQ J1613+3412,3918-301-3-0305-0152,1237662301909220096,1683-53436-0174,[Decimal('679210300016460')]
243.421075,34.213286,QSO1.5,,[HB89] 1611+343               ,3918-301-3-0305-0152,1237662301909220096,1683-53436-0174,[Decimal('679210300016460')]
243.428054,39.125269,QSO,,FIRST J161342.7+390731        ,3705-301-3-0271-0165,1237661387078949888,1336-52759-0166,[]
243.481071,20.156061,ABS,,2MASX J16135554+2009229       ,4600-301-4-0026-0248,1237665231595500032,2205-53793-0038,[Decimal('584211200030853')]
243.53925,20.6005778,Continual without z,BZB,5BZB J1614+2036,4600-301-5-0025-0250,1237665232132300032,2205-53793-0022,[Decimal('584211200009798')]
243.5632917,0.7894389,Unknown,BZU,5BZB J1614+0047,745-301-5-0567-0366,1237648675068900096,346-51693-0337,[Decimal('430214100003744')]
243.619383,28.292381,Em,,B2 1612+28                    ,3723-301-1-0140-0337,1237661463306040064,5008-55744-0852,[]
243.695625,37.7686889,QSO,BZQ,5BZQ J1614+3746,4629-301-6-0154-0167,1237665357231680000,1056-52764-0620,[Decimal('722203100009028')]
243.729984680225,8.93879750078507,Em,,,5326-301-3-0292-0704,1237668349222320128,2529-54585-0245,[Decimal('533202200009772')]
243.8055,12.57344,HII,,Mrk 1105,4678-301-1-0285-0081,1237665565009309952,2528-54571-0419,[Decimal('533210300027140')]
243.884733,15.577164,QSO,,CRATES J1615+1534 NED03       ,4674-301-5-0269-0470,1237665549975879936,4074-55679-0667,[Decimal('584203300021086')]
243.906962,53.779528,Unknown,,SSTSL2 J161537.67+534646.8    ,4679-301-2-0084-1645,1237665569827980032,7563-56810-0334,[]
243.950112,28.768283,ABS,,FIRST J161548.0+284605        ,3723-301-2-0140-0353,1237661463842909952,1407-52886-0262,[]
243.981929,6.388611,QSO1.5,,WISE J161555.66+062319.0      ,3903-301-6-0416-0211,1237662239102589952,1731-53884-0150,[]
244.01075,30.3943889,QSO,BZQ,5BZQ J1616+3023,3723-301-5-0133-0324,1237661465453060096,4956-55737-0292,[Decimal('679202300000904')]
244.0157083,46.5403278,QSO1.8,BZQ,5BZQ J1616+4632,2299-301-6-0297-0237,1237655349967249920,6323-56189-0066,[Decimal('761206300002424')]
244.0250417,36.6039972,QSO,BZQ,5BZQ J1616+3636,3177-301-4-0236-0220,1237659119870799872,1056-52764-0156,[Decimal('679214200012522')]
244.0352917,22.6853889,ABS,BZG,5BZB J1616+2241,4002-301-2-0241-0293,1237662662145400064,1657-53520-0209,"[Decimal('584215200016595'), Decimal('632201400021586')]"
244.043822968159,6.93481226415858,ABS,,,3996-301-1-0267-0798,1237662635840430080,1732-53501-0300,[Decimal('482216300013827')]
244.1371667,37.9343083,ABS,BZG,5BZG J1616+3756,3705-301-2-0279-0315,1237661386542609920,1337-52767-0313,[Decimal('722202200006917')]
244.14075,33.5120583,Unknown,BZU,5BZB J1616+3330,3918-301-3-0311-0312,1237662301909609984,1683-53436-0050,[Decimal('679210300021357')]
244.1565,4.9924194,Unknown,BZQ,5BZQ J1616+0459,3910-301-6-0226-0216,1237662269154909952,1823-53886-0397,[Decimal('482212300005623')]
244.18708,52.01686,HII,,Mrk 497,2206-301-5-0152-0082,1237654949988920064,623-52051-0491,[Decimal('795203300026899')]
244.22875,18.49664,HII,,Mrk 1106,4671-301-4-0106-0039,1237665536543419904,2969-54586-0407,[Decimal('584207200012857')]
244.2315417,36.3595778,QSO,BZQ,5BZQ J1616+3621,4629-301-5-0145-0023,1237665356694220032,4964-55749-0942,[Decimal('679214200006843')]
244.2762917,41.1130583,Sy2,BZG,5BZB J1617+4106,4629-301-5-0177-0149,1237665356696320000,6044-56090-0174,[Decimal('722210300032194')]
244.280367,32.923142,Em,,FIRST J161707.2+325523        ,3918-301-2-0315-0561,1237662301372999936,4960-55747-0175,[Decimal('679206200017769')]
244.413327735843,34.9912868309721,STAR M,,,3918-301-6-0306-0014,1237662303519889920,1683-53436-0610,[Decimal('679210200001728')]
244.4517083,38.0282778,QSO,BZQ,5BZQ J1617+3801,3187-301-3-0126-0447,1237659162276389888,1337-52767-0397,[Decimal('722202200005860')]
244.461996,51.055369,Em,,87GB 161631.5+511049          ,2206-301-4-0158-0698,1237654949452440064,6313-56460-0449,[Decimal('761214200022033')]
244.514983,12.192667,ABS,,2MASX J16180355+1211328       ,5330-301-4-0104-0569,1237668366926739968,2530-53881-0305,[Decimal('533210400013570')]
244.59825,36.5338278,Unknown,BZU,5BZB J1618+3632,3177-301-5-0238-0233,1237659120407800064,5199-56067-0328,[Decimal('679214100005249')]
244.6122083,8.33075,QSO1.5,BZQ,5BZQ J1618+0819,5326-301-2-0298-0156,1237668348685839872,1732-53501-0369,[Decimal('533202400007205')]
244.6274583,6.3698278,Continual without z,BZB,5BZB J1618+0622,3836-301-3-0635-0552,1237661949743529984,1732-53501-0219,[Decimal('482212100009270')]
244.631617,8.882603,ABS,,2MASX J16183157+0852587       ,3996-301-6-0268-0224,1237662638524849920,2529-54585-0139,[Decimal('533202400028692')]
244.637271,54.528606,Unknown,,NVSS J161833+543145           ,4629-301-4-0266-0881,1237665356165280000,7564-56804-0985,[]
244.650387,27.128528,ABS,,2MASX J16183611+2707413       ,3997-301-4-0065-0373,1237662641732780032,1576-53496-0452,"[Decimal('632209100024004'), Decimal('633212200009841')]"
244.69971,21.99042,QSO,BZQ, 5BZUJ1618+2159 ,3900-301-2-0730-0099,1237662224090789888,1853-53566-0561,[Decimal('584215100007380')]
244.699725,21.990306,Sy1.5,,SDSS J161847.93+215925.4      ,3900-301-2-0730-0099,1237662224090789888,1853-53566-0561,[Decimal('584215100007380')]
244.705196983642,44.4214571843333,S1.2,,,2326-301-4-0320-0065,1237655464859140096,814-52443-0119,[Decimal('761202300004502')]
244.7604167,30.5143278,QSO,BZQ,5BZQ J1619+3030,4629-301-4-0106-0038,1237665356154789888,4956-55737-0177,[Decimal('679202100008163')]
244.765375,6.2172778,QSO,BZQ,5BZQ J1619+0613,3903-301-6-0422-0271,1237662239102990080,1731-53884-0078,[Decimal('482212100001779')]
244.855525,20.430531,Em,,SDSS J161925.31+202550.0      ,4629-301-4-0038-0478,1237665356150340096,1853-53566-0085,[Decimal('584211100003354')]
244.891833,16.620689,QSO1.2,,SDSS J161934.05+163714.1      ,4671-301-1-0116-0157,1237665534933459968,2201-53904-0515,[Decimal('584203100003846')]
244.9265833,52.9370583,QSO,BZQ,5BZQ J1619+5256,4679-301-2-0091-0087,1237665569828430080,6309-56485-0328,[Decimal('795203200000026')]
245.0197083,35.2651389,QSO,BZQ,5BZQ J1620+3515,3185-301-3-0034-0237,1237659153680430080,5191-56065-0620,[]
245.1300833,49.0314694,QSO,BZQ,5BZQ J1620+4901,2207-301-2-0026-0025,1237654952665019904,,[Decimal('761210200005243')]
245.17571403,34.58343749,HII,,,3918-301-6-0311-0283,1237662303520219904,1057-52522-0194,[Decimal('679210100014109')]
245.21914237953,54.0162932260586,HII-NLS1.8,,,4629-301-3-0263-0031,1237665355628209920,6309-56485-0308,[Decimal('795207100023520')]
245.229187,7.958408,ABS,,SDSS J162055.05+075731.2      ,3996-301-4-0273-0905,1237662637451440128,1732-53501-0453,[Decimal('482215200029585')]
245.234558,27.567408,QSO,,SDSS J162056.29+273402.8      ,3926-301-2-0136-0663,1237662335721009920,5007-55710-0242,[Decimal('633212100003661')]
245.235908,49.000936,QSO,,SDSS J162056.62+490003.5      ,2207-301-2-0026-0210,1237654952665019904,6321-56449-0836,[]
245.29579,36.06831,HII,,Mrk 878,3187-301-1-0139-0264,1237659161203500032,1057-52522-0452,[Decimal('679214400018272')]
245.3134167,-0.5278889,Unknown,BZU,5BZB J1621-0031,2346-301-2-0080-0599,1237655549669009920,346-51693-0005,[Decimal('430213400019221')]
245.331396,50.160258,QSO,,SDSS J162119.38+500937.4      ,2207-301-4-0020-0345,1237654953738370048,2884-54526-0116,[Decimal('761214400004695')]
245.374783,32.485392,Unknown,,FIRST J162129.9+322907        ,3964-301-3-0220-1086,1237662499472140032,4955-55750-0472,[]
245.6222083,40.1121389,QSO1.2,BZQ,5BZQ J1622+4006,3225-301-3-0230-0068,1237659325491970048,1171-52753-0049,[Decimal('722206100012292')]
245.624283,35.524286,QSO,,FIRST J162229.8+353126        ,3185-301-4-0035-0140,1237659154217359872,1057-52522-0573,[]
245.64567,38.36708,HII,,Mrk 879,3187-301-5-0129-0164,1237659163350330112,1337-52767-0518,[Decimal('722202100010736')]
245.72458,40.49631,HII,,Mrk 880,4629-301-2-0172-0133,1237665355085380096,1171-52753-0057,[]
245.7469167,44.0285778,Unknown,BZU,5BZB J1622+4401,2326-301-5-0325-0304,1237655465396329984,6035-56076-0722,"[Decimal('761202400008411'), Decimal('722214100002223')]"
245.773679,23.859264,Sy2.0,,MG2 J162306+2351              ,3927-301-3-0128-1147,1237662340552320000,4184-55450-0596,[]
245.7817083,39.1589972,QSO,BZQ,5BZQ J1623+3909,3705-301-6-0279-0183,1237661388690089984,5189-56074-0006,[Decimal('722206400025707')]
245.8772083,35.9925583,QSO1.2,BZQ,5BZQ J1623+3559,3705-301-1-0295-0138,1237661386006789888,1057-52522-0604,[Decimal('679213300011227')]
245.8845417,28.6913278,Unknown,BZU,5BZB J1623+2841,3926-301-5-0135-0248,1237662337331559936,1407-52886-0073,[Decimal('633216400010206')]
245.90640879,21.74034813,ABS,,,3900-301-3-0737-0354,1237662224628120064,1658-53240-0163,[Decimal('584214300016888')]
245.9182917,45.7554194,Unknown,BZU,5BZB J1623+4545,4629-301-2-0208-0395,1237665355087739904,624-52377-0108,[]
245.934425,48.00915,ABS,,2MASX J16234424+4800329       ,1345-301-6-0601-0267,1237651252588379904,624-52377-0587,[Decimal('761210400032187')]
245.941,41.08231,Sy1.5,,Mrk 699,3225-301-5-0226-0068,1237659326565440000,1171-52753-0076,[Decimal('722210400004376')]
245.9927083,7.6918083,QSO,BZQ,5BZQ J1623+0741,3996-301-4-0279-0060,1237662637451830016,5212-56016-0232,[Decimal('482215200006255')]
246.029579,12.821394,ABS,,NVSS J162406+124914           ,5323-301-4-0120-0694,1237668336863010048,2530-53881-0511,[]
246.0831667,35.6459194,QSO,BZQ,5BZQ J1624+3538,3187-301-1-0144-0401,1237659161203830016,1057-52522-0612,[Decimal('679213300005805')]
246.0916667,39.4113583,QSO,BZQ,5BZQ J1624+3924,3226-301-3-0097-0147,1237659329778220032,1172-52759-0271,[Decimal('722206400001710')]
246.091671,39.411394,QSO,,FIRST J162422.0+392441        ,3226-301-3-0097-0147,1237659329778220032,1172-52759-0271,[Decimal('722206400001710')]
246.1340417,56.8744389,Unknown,BZU,5BZB J1624+5652,4682-301-4-0101-0034,1237665583787729920,6787-56447-0854,[]
246.175908,62.992094,QSO,,WISE J162442.22+625931.4      ,6162-301-4-0097-0188,1237671940339069952,2560-54205-0477,[Decimal('824211400001287')]
246.1807083,37.4451083,ABS,BZG,5BZG J1624+3726,3705-301-4-0289-0371,1237661387617009920,1338-52765-0366,[Decimal('722202400023483')]
246.180758,37.445139,ABS,,2MASX J16244335+3726429       ,3705-301-4-0289-0371,1237661387617009920,1338-52765-0366,[Decimal('722202400023483')]
246.250979,55.838736,ABS,,2MASX J16250057+5550178       ,5362-301-2-0109-0362,1237668503292280064,6787-56447-0138,[]
246.265679,39.774778,ABS,,GMBCG J246.26588+39.77476     ,3225-301-3-0234-0239,1237659325492229888,5190-56077-0586,[Decimal('722206100022503')]
246.440525,17.007492,QSO,,SDSS J162545.74+170026.7      ,6104-301-4-0065-0635,1237671691228869888,2208-53880-0407,[]
246.45492,40.34506,HII,,Mrk 881,3226-301-5-0094-0032,1237659330851760128,1172-52759-0444,[]
246.472125,43.7871694,QSO,BZQ,5BZQ J1625+4347,2299-301-5-0319-0054,1237655349431820032,815-52374-0614,[]
246.511579,12.860381,Unknown,,SDSS J162602.69+125139.1      ,4678-301-4-0300-1749,1237665566620910080,4067-55361-0107,[Decimal('533209100037161')]
246.548242,51.343894,Sy1.5,,SBS 1624+514                  ,4629-301-1-0245-0060,1237665354553289984,6313-56460-0186,"[Decimal('795203400006654'), Decimal('761214100010529')]"
246.6077083,35.2281889,Continual  with z,BZB,5BZB J1626+3513,3705-301-1-0302-0012,1237661386007239936,5191-56065-0860,[]
246.677186535891,42.6699409751068,ABS,,,2328-301-4-0033-0006,1237655473430259968,815-52374-0102,[Decimal('722213300015981')]
246.8040417,31.8322194,Unknown,BZU,5BZB J1627+3149,3964-301-4-0229-0433,1237662500009600000,4955-55750-0212,[Decimal('679205400014860')]
246.889479,26.481111,Sy2.0,,SDSS J162733.49+262852.3      ,3723-301-2-0163-0110,1237661463844420096,5006-55706-0067,[Decimal('633211300006943')]
246.89312,39.10133,HII,,Mrk 882,3225-301-3-0239-0131,1237659325492559872,1173-52790-0322,[Decimal('722205300014121')]
247.014121,27.692467,Sy2.0,,NVSS J162803+274136           ,3926-301-5-0144-0910,1237662337332150016,5005-55751-0379,[]
247.016017,11.034317,Em,,NVSS J162803+110202           ,5323-301-1-0130-1257,1237668335253060096,4066-55444-0453,[Decimal('534208200021471')]
247.097104,43.957558,ABS,,LCSB S2247N                   ,2299-301-6-0320-0176,1237655349968760064,626-52057-0205,[Decimal('722213200011076')]
247.1286879,39.37490699,ABS,,,3225-301-4-0239-0172,1237659326029430016,1172-52759-0103,[Decimal('722205300001998')]
247.159387,39.551161,LINER,,NGC 6166 NED01                ,3225-301-4-0238-0051,1237659326029360128,5190-56077-0756,[Decimal('722205300029426')]
247.1625833,25.4655278,ABS,BZG,5BZG J1628+2527,3997-301-4-0084-0087,1237662641734020096,1574-53476-0599,[Decimal('633207200006334')]
247.16585,8.971617,QSO,,NVSS J162839+085816           ,5317-301-2-0161-0551,1237668310022159872,2532-54589-0059,[]
247.215225,45.868525,QSO,,FIRST J162851.6+455206        ,2248-301-5-0118-0036,1237655130375320064,626-52057-0422,[]
247.2554583,40.1333083,NLQ1.5,BZQ,5BZQ J1629+4007,3225-301-5-0235-0136,1237659326566030080,1172-52759-0607,[Decimal('722205200002823')]
247.351834781623,18.1402044938737,QSO,,,4010-301-1-0238-0267,1237662695968079872,2207-53558-0321,[Decimal('584205200007902')]
247.46979,24.44336,Sy1.9/HII/LINER,,Mrk 883,4003-301-3-0024-0074,1237662666963020032,1573-53226-0512,[]
247.491021,42.514294,QSO,,SDSS J162957.80+423051.4      ,2328-301-5-0036-0296,1237655473967330048,816-52379-0517,[]
247.677558,23.810356,Sy2.0,,SDSS J163042.58+234838.5      ,4003-301-2-0028-0603,1237662666426409984,4184-55450-0954,[Decimal('633203100012413')]
247.679704,16.652972,ABS,,2MASX J16304317+1639104       ,4671-301-4-0131-0446,1237665536545060096,2207-53558-0236,[Decimal('584201200003128')]
247.770587,18.922878,ABS,,2MASX J16310489+1855227       ,4010-301-3-0237-0133,1237662697041750016,4061-55362-0367,[]
247.775762,31.385683,Em,,FIRST J163106.1+312308        ,3918-301-4-0336-0254,1237662302448120064,1685-53463-0533,[]
247.818662,49.460997,Sy2.0/LINER,,WISE J163116.54+492739.5      ,2207-301-6-0030-0313,1237654954812760064,6317-56448-0858,[Decimal('761209200000522')]
247.8189167,49.4609694,S1.8,BZG,5BZQ J1631+4927,2207-301-6-0030-0313,1237654954812760064,6317-56448-0858,[Decimal('761209200000522')]
247.8529167,42.2839972,Unknown,BZU,5BZB J1631+4217,2305-301-5-0039-0220,1237655375183280128,816-52379-0592,"[Decimal('722209100009163'), Decimal('723212200008872')]"
247.95383,20.41131,LINER,,Mrk 884,4010-301-6-0233-0019,1237662698652100096,4061-55362-0716,[]
247.962367,8.886769,ABS,,PMN J1631+0853                ,5308-301-2-0373-1446,1237668271381339904,2532-54589-0016,[]
248.0605,17.9804389,ABS,BZG,5BZB J1632+1758,4571-301-4-0047-0036,1237665107042820096,2207-53558-0454,[Decimal('584205300009572')]
248.0890772056,15.8626385868572,LINER/HII,,,4671-301-3-0136-0377,1237665536008519936,2209-53907-0359,[Decimal('584201300027719')]
248.201262,17.877283,QSO1.2,,NVSS J163248+175236           ,4571-301-4-0048-0386,1237665107042889984,4064-55366-0820,[]
248.258733,39.407672,QSO,,FIRST J163302.0+392427        ,2305-301-1-0055-0046,1237655373036839936,817-52381-0301,"[Decimal('722205400001172'), Decimal('723208300001469')]"
248.295492,36.126431,ABS,,WHL J163310.9+360733          ,3187-301-5-0150-0292,1237659163351709952,1338-52765-0591,[Decimal('680216400000567')]
248.306,42.341747,ABS,,B3 1631+424                   ,2335-301-1-0013-0346,1237655501883109888,6036-56093-0360,[]
248.314729,40.183183,ABS,,SSTSL2 J163315.26+401059.6    ,2328-301-3-0051-0212,1237655472894569984,817-52381-0458,[]
248.33229,21.21456,Sy1.8,BZG, 5BZUJ1633+2112 ,3900-301-5-0752-0351,1237662225702840064,1659-53224-0540,[Decimal('584213400014522')]
248.421183,50.234425,Em,,TONS16 0835                   ,4011-301-3-0109-0409,1237662701328329984,6314-56191-0382,[]
248.600912,34.262044,ABS,,SDSS J163424.23+341543.4      ,3705-301-2-0314-0832,1237661386544900096,5188-55803-0769,[Decimal('680212400021379')]
248.759996,37.371206,Sy2.0,,6C B163316.1+372824           ,3225-301-3-0254-1076,1237659325493540096,5193-56066-0483,[]
248.785683,42.800036,ABS,,SDSS J163508.60+424800.1      ,2248-301-3-0139-0367,1237655129302949888,628-52083-0387,"[Decimal('722213400020955'), Decimal('723216400013845')]"
248.793875053716,48.7723056821579,NLS1.2,,,4679-301-1-0124-0025,1237665569293720064,,"[Decimal('761209100008671'), Decimal('762212200008143')]"
248.8145,38.1345778,QSO,BZQ,5BZQ J1635+3808,3226-301-5-0113-0067,1237659330853009920,5193-56066-0534,[Decimal('723204200004253')]
248.83621,17.76531,HII,,Mrk 886,4010-301-2-0247-0055,1237662696505540096,2207-53558-0566,"[Decimal('584205400038661'), Decimal('585208300002800')]"
248.867404,49.137764,Em,,2MASX J16352813+4908156       ,4011-301-2-0116-0356,1237662700791920128,6317-56448-0068,"[Decimal('761209100014246'), Decimal('762212200026242')]"
248.946812,36.491711,QSO,,SDSS J163547.23+362930.0      ,3225-301-2-0259-1128,1237659324956999936,5195-56048-0153,[Decimal('680215200006954')]
249.03885,26.386453,QSO,,WISE J163609.24+262308.1      ,3723-301-5-0173-0143,1237661465455680000,1409-52824-0583,[]
249.051065316236,28.5868224471009,Em,,,3964-301-2-0254-0055,1237662498937499904,2948-54553-0532,[Decimal('633214300017495')]
249.1012917,47.2599694,QSO1.2,BZQ,5BZQ J1636+4715,1453-301-4-0051-0250,1237651715335059968,627-52144-0463,"[Decimal('761205100003128'), Decimal('762208200003709')]"
249.149937,45.682133,ABS,,B3 1635+457                   ,1453-301-2-0060-0250,1237651714261900032,627-52144-0186,[]
249.1590417,21.2154389,QSO,BZQ,5BZQ J1636+2112,3900-301-6-0756-0271,1237662226239970048,4187-55693-0168,"[Decimal('584213400020845'), Decimal('585216300021969')]"
249.265887,12.398417,STAR,,SDSS J163703.83+122357.0      ,5323-301-6-0141-0013,1237668337938129920,2210-53535-0307,[]
249.289625,43.4334389,Em,BZG,5BZB J1637+4326,1345-301-4-0635-0094,1237651251516859904,628-52083-0369,[Decimal('723216100029274')]
249.3197083,13.2441083,Unknown,BZU,5BZB J1637+1314,4649-301-2-0435-0582,1237665441001959936,2210-53535-0297,[Decimal('534211100003764')]
249.3610417,45.7969389,Em,BZG,5BZG J1637+4547,2207-301-3-0054-0370,1237654953203719936,627-52144-0184,[]
249.364787,16.221306,Em,,MG1 J163725+1613              ,4671-301-5-0142-0576,1237665537082650112,4063-55364-0272,[Decimal('585204200024342')]
249.438,47.2927194,QSO1.2,BZQ,5BZQ J1637+4717,2207-301-5-0046-0288,1237654954276940032,6318-56186-0415,[Decimal('762208200003483')]
249.505335325047,52.128951706389,QSO,,,4682-301-2-0134-0552,1237665582716150016,,[Decimal('795202100007083')]
249.514271,16.385094,QSO1.5,,NVSS J163803+162306           ,4600-301-3-0072-0808,1237665231061639936,4063-55364-0240,[Decimal('585204200007220')]
249.597437,22.661228,Em,,SDSS J163823.44+223939.7      ,3997-301-2-0107-0615,1237662640661789952,1570-53149-0321,"[Decimal('585216100008399'), Decimal('633202400007684')]"
249.735392,43.586939,QSO,,B3 1637+436A                  ,2335-301-5-0011-0016,1237655504030459904,629-52051-0288,[Decimal('723216100006373')]
249.916,53.9630778,QSO,BZQ,5BZQ J1639+5357,5362-301-4-0128-0157,1237668504367259904,,[]
249.9832083,47.0898889,QSO,BZQ,5BZQ J1639+4705,1453-301-5-0054-0186,1237651715872120064,627-52144-0570,[Decimal('762208100006172')]
249.983267,47.089928,QSO,,B3 1638+471B                  ,1453-301-5-0054-0186,1237651715872120064,627-52144-0570,[Decimal('762208100006172')]
250.11662,39.32003,ABS,,Mrk 887,2305-301-4-0061-0124,1237655374647849984,817-52381-0030,[]
250.123458,39.779431,QSO1.5,,[HB89] 1638+398               ,2328-301-5-0058-0445,1237655473968770048,6038-56090-0224,[]
250.1234583,39.7794389,QSO,BZQ,5BZQ J1640+3946,2328-301-5-0058-0445,1237655473968770048,6038-56090-0224,[]
250.142246,41.649644,ABS,,FIRST J164034.1+413858        ,2248-301-3-0149-0648,1237655129303610112,6038-56090-0741,[]
250.3550833,22.9511083,QSO,BZQ,5BZQ J1641+2257,3997-301-4-0110-0312,1237662641735719936,1571-53174-0634,[]
250.435404,43.682922,ABS,,2MASX J16414435+4340581       ,2335-301-6-0012-0080,1237655504567399936,629-52051-0292,[Decimal('723215200014166')]
250.5846667,22.1953889,Unknown,BZU,5BZB J1642+2211,3997-301-3-0114-0372,1237662641199119872,1570-53149-0510,[]
250.608387,52.503019,QSO,,87GB 164114.5+523530          ,5362-301-3-0137-0946,1237668503830980096,6310-56455-0041,[]
250.65255,34.341608,ABS,,FIRST J164236.6+342029        ,3187-301-6-0167-0100,1237659163889690112,1175-52791-0327,[Decimal('680211100008698')]
250.6683333,25.3854694,QSO,BZQ,5BZQ J1642+2523,3926-301-6-0171-0032,1237662337870789888,1423-53167-0161,[Decimal('633205200007437')]
250.745,39.8102778,QSO1.0,BZQ,5BZQ J1642+3948,2335-301-1-0034-0121,1237655501884480000,6038-56090-0144,[Decimal('723207200006797')]
250.74503674894,39.8102854674877,S1.0,,,2335-301-1-0034-0121,1237655501884480000,6038-56090-0144,[Decimal('723207200006797')]
