amplitude_magn_r,ln1p_anderson_darling_normal_magn_r,beyond_1_std_magn_r,beyond_2_std_magn_r,cusum_magn_r,lg_inter_percentile_range_2_magn_r,lg_inter_percentile_range_10_magn_r,lg_inter_percentile_range_25_magn_r,kurtosis_magn_r,arcsinh_linear_fit_slope_magn_r,lg_linear_fit_slope_sigma_magn_r,ln1p_linear_fit_reduced_chi2_magn_r,arcsinh_linear_trend_magn_r,lg_linear_trend_sigma_magn_r,lg_linear_trend_noise_magn_r,mean_magn_r,median_absolute_deviation_magn_r,period_0_magn_r,period_s_to_n_0_magn_r,period_1_magn_r,period_s_to_n_1_magn_r,period_2_magn_r,period_s_to_n_2_magn_r,period_3_magn_r,period_s_to_n_3_magn_r,period_4_magn_r,period_s_to_n_4_magn_r,periodogram_amplitude_magn_r,periodogram_beyond_2_std_magn_r,periodogram_beyond_3_std_magn_r,periodogram_standard_deviation_magn_r,ln1p_chi2_magn_r,arcsinh_skew_magn_r,standard_deviation_magn_r,stetson_K_magn_r,weighted_mean_magn_r,lg_otsu_mean_diff_magn_r,otsu_std_lower_magn_r,otsu_std_upper_magn_r,otsu_lower_to_all_ratio_magn_r,mean_variance_flux_r,excess_variance_flux_r,bazin_fit_mag_full_amplitude_flux_r,bazin_fit_baseline_amplitude_ratio_flux_r,bazin_fit_rise_time_flux_r,bazin_fit_fall_time_flux_r,ln1p_bazin_fit_reduced_chi2_flux_r,oid,artefact,is_sn,regular_obj,akb_ot,label
0.7492428,0.5542663,0.32115385,0.04423077,0.32038465,0.040636875,-0.13629177,-0.43191147,-0.13473964,-0.00048122078,-4.4980073,0.33706605,-0.00038478826,-4.720105,-0.68054825,20.041971,0.1830244,3141.056,67.75071,1.0004424,46.5814,0.9968441,43.6421,0.49922743,43.204628,0.49941266,40.117836,55.31365,0.026805878,0.010173798,1.6174115,0.6109601,-0.054147556,0.27871326,0.7230458,20.100252,-0.3490531,0.1677,0.16994204,0.42884615,0.26155126,-0.06291735,21.779003,7.3152084,1e-04,161922.78,0.5804134,787209100001359,0.0,0.0,0.0,1.0,3
0.1919651,4.4893312,0.10552764,0.06909548,0.064371675,-0.49519357,-1.0420406,-1.4204223,6.5442777,-1.8283678e-06,-6.0489674,3.594141,-1.9661625e-06,-5.279044,-1.16501,13.597518,0.01832676,0.95250636,66.59233,21.198904,50.715862,0.48718593,45.06436,1.0494741,42.27297,0.32758585,40.067787,74.43229,0.013301849,0.0071792603,2.220534,3.5930707,1.6782665,0.06835318,0.607991,13.598095,-0.6508499,0.026164308,0.05456841,0.9170854,0.05816405,0.0032680258,14.740794,4.9893665,553.8503,5594.2764,3.7514584,544209200011755,0.0,0.0,0.0,1.0,3
2.4368763,3.147846,0.27329975,0.04156171,0.1940253,0.5989853,0.3857357,0.1327423,0.6407535,0.00014023932,-6.0818,9.030052,0.00014088079,-4.1149263,-0.003277567,14.652759,0.5940919,1.0029638,70.78299,0.9943304,68.49866,340.2418,59.68604,0.5000347,49.519268,174.89064,40.485268,123.17051,0.0093688965,0.004787445,3.4619188,9.03312,-0.91149056,0.9939634,0.82433164,14.600192,0.24817644,0.7322458,0.38198936,0.3438287,1.6416256,2.6945746,5.0901737,0.00015871174,1e-04,27.888828,7.9117312,644205300005034,0.0,0.0,0.0,1.0,3
0.4672203,2.7471018,0.1849315,0.05821918,0.18771143,-0.24070197,-0.65226096,-0.96188545,5.634055,3.701201e-05,-5.1487455,1.3660715,2.7196164e-05,-4.976239,-0.9337206,19.245016,0.05446434,0.7704363,4.1086493,0.7691749,4.0746665,0.43466127,4.0295525,3.3628688,3.890465,0.43424946,3.8349648,21.251505,0.034526825,0.0017738342,6.806683,1.3766502,-1.2465221,0.11705062,0.63448316,19.224808,-0.4893561,0.13186803,0.076679,0.07191781,0.119205765,0.00905401,19.620983,2.8105667,381724.8,1e-04,1.2367768,283202100127725,0.0,0.0,0.0,1.0,3
0.7470789,4.4741807,0.07457212,0.025672372,0.10380512,-0.42800573,-0.9192585,-1.2719003,56.524414,2.7555338e-05,-5.6204033,3.3001757,9.811773e-06,-5.077809,-0.9749184,18.119701,0.026699066,2.307782,5.7625694,1.9958261,5.57548,1.9924114,5.564517,2.3169649,5.445385,2.1880028,5.429873,17.615864,0.059509277,0.018051147,5.1517878,3.304924,-2.5358276,0.10597167,0.40309653,18.102222,-0.22527337,0.304074,0.0527523,0.019559903,0.14214498,0.019435083,16.926466,-0.030257048,1178.9985,10250.066,2.6898541,613201200012467,0.0,0.0,0.0,1.0,3
0.39204025,4.288965,0.09170306,0.027292576,0.17621282,-0.57157534,-1.0699527,-1.4018408,33.72168,2.7553158e-05,-5.820231,2.2121727,2.2127402e-05,-5.424957,-1.2132337,17.929455,0.020355225,0.6699659,4.4542074,2.0729387,4.2621527,2.0382092,4.131288,1.9418523,4.0293174,1.894847,4.0043054,27.346289,0.044761658,0.0028533936,9.291147,2.250187,-2.2558017,0.06231943,0.50199354,17.925219,-0.4950757,0.12743162,0.033734076,0.024017468,0.06673941,0.0039378055,18.53896,3.5016534,1467552.8,1e-04,2.0080633,638214300053320,0.0,0.0,0.0,1.0,3
0.21486855,2.8103468,0.3265306,0.034013607,0.44250223,-0.46909624,-0.59317225,-0.73866254,-0.9622221,1.0114318e-05,-5.4618664,2.994303,5.672998e-06,-4.8362875,-0.98117816,17.419071,0.04758644,1368.548,43.875435,0.9965155,40.741756,0.9979688,40.45902,483.0169,40.004116,0.99936557,37.374947,63.990425,0.0059051514,0.004020691,2.896484,2.9925144,0.6191057,0.10427795,0.8812307,17.405712,-0.69912994,0.03336581,0.05057463,0.6394558,0.09295748,0.008200506,18.42846,4.68809,1e-04,238.54369,2.266571,303203200010641,0.0,0.0,0.0,1.0,3
0.51560974,4.802907,0.060420316,0.02451839,0.1373066,-0.28088364,-0.8891032,-1.204823,28.98063,4.0157483e-05,-5.637316,2.7196388,1.5896758e-05,-5.200819,-0.95835775,18.640001,0.031347275,0.7005287,3.045222,2.3452184,3.0046105,3.258337,2.9977865,2.0846102,2.9959817,0.69973296,2.9922154,14.378422,0.011066437,1.5258789e-05,6.111416,2.7362056,-2.2842555,0.11032201,0.4395508,18.620062,-0.20763846,0.16697945,0.04866973,0.02451839,0.13366203,0.016499948,18.701511,1.6627114,369770.84,14908.947,2.2755206,684204400020695,0.0,0.0,0.0,1.0,3
0.38809967,1.3380952,0.26984128,0.043441936,0.14806661,-0.5424925,-0.78310645,-1.0628681,3.4323516,3.209056e-05,-5.672336,1.5771455,3.5801473e-05,-5.4022484,-1.1659563,18.638496,0.04288292,1.6887059,58.328217,0.62700266,43.451077,0.38537768,36.31103,0.6280867,34.20562,2.4357526,27.064425,91.06297,0.024662018,0.006046295,3.077375,1.6150388,-0.39977068,0.07051015,0.7387991,18.63142,-0.96873,0.04802046,0.043158397,0.53968257,0.06618144,0.0032754268,20.847189,14.621536,31.021988,31.287004,1.4796209,798209100011321,0.0,0.0,0.0,1.0,3
0.6573601,2.9188077,0.20351759,0.056532662,0.2080028,-0.08297472,-0.4601648,-0.7891507,4.0821614,8.507122e-05,-5.1545253,1.7762029,4.328663e-05,-4.8963323,-0.76900035,19.93856,0.07994175,0.38028654,3.7546923,2.8748932,3.4776912,0.27516925,3.4125278,4.183152,3.3563864,0.6136581,3.2851713,24.897758,0.016864777,0.00022125244,8.810989,1.8060521,-1.1124338,0.17134741,0.65796226,19.888412,-0.5251333,0.17094015,0.09571976,0.22738694,0.18000613,0.025125219,20.320395,2.115548,1e-04,6133.453,1.58249,593214400006998,0.0,0.0,0.0,1.0,3
0.49126768,3.021836,0.3225532,0.04170213,0.04264156,-0.10003469,-0.2967799,-0.5220592,-0.07382107,2.577976e-05,-6.1604214,5.968116,2.5442556e-05,-4.8678017,-0.69572103,14.898836,0.13279247,0.5457051,90.5985,5.874899,56.340454,1.205185,53.712746,0.26073903,50.188366,0.35269776,49.45089,206.35626,0.008052826,0.004333496,4.539656,5.9702926,-0.66940534,0.20171498,0.83529276,14.893557,-0.44808844,0.12989533,0.08908115,0.36595744,0.19930659,0.03963081,29.247425,1052175.2,1e-04,168.81718,5.8199005,645211100010425,0.0,0.0,0.0,1.0,3
0.25688553,2.5212677,0.3911343,0.007822686,0.40132833,-0.35795727,-0.43566066,-0.74566656,-0.94005275,-0.00016095587,-5.753346,2.8332675,-0.0001664098,-5.161425,-1.0113834,17.635864,0.09114075,2135.9116,64.93634,0.9977788,50.75781,0.99674404,48.934277,0.9995427,44.597527,1.0005833,41.285416,154.9879,0.006919861,0.0041923523,4.7526903,3.3265412,0.36798477,0.129206,0.84704345,17.617348,-0.65341926,0.0592449,0.07778989,0.57105607,0.11628905,0.013030968,17.211443,1.0080044,249.21603,788.9545,1.6627731,791211200006065,0.0,0.0,0.0,1.0,3
0.9818373,2.9480438,0.18620689,0.046551723,0.14100784,0.04621632,-0.36008734,-0.6736761,7.661501,0.00010293418,-4.903907,1.9160643,5.3467014e-05,-4.7008905,-0.64424396,20.48988,0.10332203,1.035153,5.414706,0.18629192,5.3596673,0.1850498,5.2101426,0.2940086,5.19458,29.496313,5.0320415,9.364525,0.035820007,0.004760742,2.5808573,1.9317727,-1.4495472,0.22807306,0.58856523,20.393473,-0.26843157,0.29501614,0.13426808,0.10344828,0.2776356,0.060822576,26.163671,369.13382,1e-04,310.43103,1.4970213,637213300020319,0.0,0.0,0.0,1.0,3
0.49277878,2.6966662,0.21633889,0.045385778,0.08904171,-0.32726875,-0.65777075,-1.0187105,5.984533,2.9477598e-05,-5.1203756,1.4491912,1.6312617e-05,-4.925962,-0.9828568,19.259996,0.047060013,0.30364025,6.7710805,0.43714818,6.706836,0.23276815,6.5612483,0.3039134,6.440889,0.85663867,6.0182962,8.1609955,0.04033661,0.0112838745,1.9106859,1.4534081,-1.1976694,0.104095876,0.6489424,19.241285,-0.70568407,0.10901601,0.061276544,0.17700455,0.104454294,0.0071943593,20.667385,7.12383,1e-04,1454.4382,1.3201123,464201200020173,0.0,0.0,0.0,1.0,3
0.33324194,3.7458093,0.23608018,0.07349666,0.038460165,-0.2325122,-0.34772563,-0.668263,-0.005856991,1.5824375e-05,-5.9550943,4.6672945,1.60501e-05,-4.9409533,-0.77520055,15.492388,0.088979244,0.08640243,52.603,0.10448198,51.04574,0.09459785,50.038216,0.11670865,39.304657,0.09457417,27.228971,43.533794,0.027572632,0.011177063,1.6349245,4.6683335,-0.90763396,0.16789334,0.81175077,15.4938545,-0.46610954,0.10274364,0.07508893,0.24053451,0.16734737,0.02777436,17.559856,12.458896,74126.97,3676.3167,4.492307,718206200005737,0.0,0.0,0.0,1.0,3
0.3017807,2.5888608,0.42645502,0.00952381,0.38257292,-0.35689712,-0.46993136,-0.6550296,-1.135443,0.00010215683,-5.4811296,2.0378022,0.00010173821,-5.0727262,-0.9212036,18.558466,0.11179924,987.9121,67.38846,0.9962492,61.904984,0.49907818,50.764458,1.0010309,48.119198,0.33261856,38.254032,163.7729,0.0055770874,0.003894806,4.8429365,2.1608984,-0.11248919,0.1286989,0.8800839,18.534418,-0.6449619,0.061120823,0.06316899,0.44656086,0.11918332,0.012367324,19.177376,2.996647,1e-04,1484.4695,2.0294883,793206200001180,0.0,0.0,0.0,1.0,3
0.33495474,5.1927633,0.025358325,0.017640574,0.043451887,-0.9546917,-1.4360425,-1.72737,62.82394,7.838114e-07,-6.094998,3.126732,9.843469e-07,-5.402689,-1.2261761,15.105753,0.009169579,1.485422,12.19146,0.74268234,11.581985,2.2283046,11.568309,0.6855834,10.84408,0.89123935,10.56946,10.343529,0.04689789,0.020709991,1.5674188,3.12572,2.7211683,0.059374593,0.34916103,15.104959,-0.35129791,0.017250402,0.1223758,0.9845645,0.04505096,0.0019060754,17.46779,16.57031,1e-04,23337.12,3.5437527,687207100033361,0.0,0.0,0.0,1.0,3
0.29842186,3.2854898,0.112469435,0.048899755,0.24189153,-0.55766916,-1.0757325,-1.3730996,11.228621,1.428075e-05,-5.719479,2.6598713,1.1268948e-05,-5.184846,-1.2494019,17.179096,0.020284653,799.3593,10.292404,0.9984395,7.5933666,0.9958975,7.5463786,0.5218194,6.6863046,0.33272883,6.409318,19.35764,0.04289627,0.0060920715,2.5094073,2.667077,-1.5009544,0.056448713,0.5866178,17.176023,-0.70397127,0.06931417,0.033148747,0.051344745,0.055271715,0.0028292106,18.234516,5.279955,1e-04,1e-04,2.5673645,410207100021789,0.0,0.0,0.0,1.0,3
0.4582939,3.4079866,0.17453349,0.037321623,0.1496511,-0.4870617,-0.7911997,-1.1162739,13.35826,1.1295907e-05,-5.5583405,1.7864664,6.4819405e-06,-5.265939,-1.0802907,18.568361,0.038036346,367.3109,6.122194,0.99459314,5.820764,0.33241963,4.850401,19.2542,4.741381,4.640468,4.6449327,35.810158,0.056152344,0.0063819885,9.972724,1.7886208,-1.6651375,0.083140716,0.6264906,18.55943,-0.7550275,0.10727362,0.044621237,0.13611417,0.08576958,0.0058283736,24.74841,591.5406,1e-04,410167.8,1.6132511,590211300102474,0.0,0.0,0.0,1.0,3
0.6332979,3.1161282,0.33841464,0.021341464,0.24484552,0.034394417,-0.07188676,-0.42250353,-0.6409311,0.000120208424,-5.7342863,4.109348,0.00017864034,-4.797189,-0.54260486,18.317064,0.1844883,530.82556,53.62919,0.9990801,51.639095,0.99811405,51.540184,1032.1609,51.176113,1.0019898,43.444828,151.37071,0.016159058,0.010387421,5.613559,4.176975,0.54769474,0.30429748,0.8220905,18.208715,-0.22097959,0.16699319,0.13513277,0.75406504,0.25883305,0.066088334,16.60811,-0.04246734,978432.7,6844.671,4.235016,695211200018901,0.0,0.0,0.0,1.0,3
0.5920849,3.4293263,0.15,0.026470589,0.11152455,-0.38947487,-0.7428578,-1.0899463,24.03346,4.963387e-05,-5.1520143,2.0565245,1.48657755e-05,-4.89271,-0.9602017,19.12714,0.041352272,0.351973,5.1833243,65.64359,4.9024696,0.22847576,4.5510178,0.26014754,4.5317154,0.98213774,4.4944744,6.5645022,0.038593292,0.005592346,1.9876142,2.0645418,-1.9961367,0.10962454,0.48274115,19.101282,-0.19316731,0.20630051,0.07465817,0.014705882,0.1264074,0.012930105,29.247425,22391.385,1e-04,45.069626,1.6849711,464210200013671,0.0,0.0,0.0,1.0,3
1.6776657,2.0367098,0.34917733,0.036563072,0.1672436,0.48432133,0.37829173,0.13688798,-0.8139298,0.00023742112,-5.971943,8.424852,0.0002815616,-4.109696,-0.065535106,15.065714,0.68287754,138.51013,87.34941,0.99012685,63.10604,1.0073465,60.79563,0.50113785,58.728844,0.49752465,47.979828,107.94268,0.005458832,0.0029640198,2.4635048,8.442758,0.4099679,0.8694414,0.8685082,14.935844,0.17347686,0.39222032,0.5263711,0.5612431,0.67031634,0.44916803,16.382095,3.0675879,36713.29,1e-04,8.243399,850209300000560,0.0,0.0,0.0,1.0,3
0.9683695,5.181663,0.029661017,0.021186441,0.14747019,-0.37802857,-1.1949661,-1.5610566,71.17719,3.6247016e-05,-5.7938704,5.151104,2.337719e-05,-4.741742,-0.7976731,16.459278,0.013588905,0.24974526,3.8220358,0.3330295,3.7888842,0.99865884,3.5926166,0.24968821,3.4366417,0.33309522,3.4246752,9.660197,0.01329422,0.00019454956,3.2033865,5.1538587,-2.7733557,0.15941536,0.3276017,16.451033,0.0648341,0.41071007,0.049181156,0.015536723,0.2941822,0.08636637,20.842518,111.573524,1e-04,5202.102,4.177615,464213100012964,0.0,0.0,0.0,1.0,3
0.60288525,0.40473938,0.33432835,0.032835823,0.3150195,-0.030312574,-0.20337842,-0.45403987,-0.4576347,-6.1025392e-05,-4.8422475,1.5953083,-5.6746972e-05,-4.5770535,-0.6306958,19.926218,0.17606735,763.54425,64.320656,1.0012054,40.480396,0.9960356,39.59755,0.49963364,38.96937,0.9987499,38.062767,47.47582,0.016151428,0.0072517395,1.4644,1.6038183,-0.09968928,0.23530342,0.8162222,19.839216,-0.41305053,0.14027287,0.1276019,0.51044774,0.22028972,0.036282007,19.432663,1.2807069,1e-04,1e-04,1.5962704,857210200005120,0.0,0.0,0.0,1.0,3
2.8429465,1.9956471,0.38675213,0.042735044,0.15476292,0.72629315,0.54536545,0.36152416,-0.757473,0.00024151798,-5.6452656,7.800634,-2.9297702e-05,-3.8652995,0.1392808,17.491535,1.0956554,424.20663,50.597706,0.49872762,31.295683,0.49988997,28.733217,0.33246192,26.492819,0.99495983,25.57787,86.81794,0.033374786,0.015678406,3.38941,7.808447,-0.23563708,1.3766923,0.8822157,16.326515,0.38694328,0.66881716,0.73830533,0.3696581,1.4230764,2.0246062,29.247425,69388.16,1e-04,71909.38,7.382809,432201300027867,0.0,0.0,0.0,1.0,3
0.28487587,5.3124733,0.033755273,0.028691983,0.086292975,-0.43446064,-1.2907388,-1.5854884,28.897017,1.7144086e-05,-6.0785637,2.9711735,1.2959118e-05,-5.5053415,-1.1830052,17.313515,0.012939453,0.5000458,20.948034,1.0029538,20.27267,338.15378,19.54366,0.99431336,18.216816,1.0001954,13.348413,15.534318,0.04906845,0.021007538,1.4272708,2.9885433,-2.3495188,0.066062525,0.40885854,17.309294,-0.43059897,0.07297518,0.019680103,0.028691983,0.07173393,0.004884688,18.924093,8.714953,146540.97,729.5687,2.6883461,633210400020983,0.0,0.0,0.0,1.0,3
0.77424145,2.961429,0.20215634,0.026954178,0.09496267,-0.42666733,-0.6785406,-0.9805675,23.688745,-1.3468443e-05,-5.3704934,1.5988895,-7.251899e-06,-5.210392,-0.98529494,19.588306,0.05232811,29.70046,5.7244678,0.97363776,5.6250634,40.775208,5.3453,1.0348369,5.1716185,0.77389115,5.071529,13.979263,0.039043427,0.0063934326,4.0368013,1.5999745,-1.70681,0.103460714,0.5416614,19.566717,-0.81402767,0.10611868,0.0560128,0.3108715,0.1148763,0.0089200195,21.611256,12.788942,11.306591,13.802445,1.2522241,764207300005641,0.0,0.0,0.0,1.0,3
3.111228,4.888308,0.11893033,0.06333568,0.12305449,0.70299685,0.005581034,-0.32410023,7.443165,0.00031625092,-5.9890685,8.128235,0.0003699601,-4.409848,-0.06601309,17.808084,0.23387337,621.0585,26.378006,165.97253,23.597998,0.991391,23.50101,0.9989008,22.950111,0.9956978,22.409138,40.176216,0.02154541,0.013961792,2.997732,8.147113,-1.5401584,0.8855938,0.66505593,17.1558,0.5156374,0.5570211,0.46317288,0.055594653,2.3919787,5.7207174,19.1593,4.476312,64.41699,61.39871,6.448242,681208200009527,0.0,0.0,0.0,1.0,3
0.35106516,5.1066337,0.027166883,0.021992238,0.050008748,-0.7860194,-1.5279652,-1.8261966,83.16818,-4.0328413e-08,-6.1344237,3.5973036,9.947681e-08,-5.3480597,-1.2570308,13.099027,0.007159233,5.941481,15.265746,11.890366,14.045553,0.85394835,13.704515,1.1983697,13.480365,3.9618096,12.644812,9.379812,0.048908234,0.019931793,1.1632545,3.5960426,2.8396225,0.055295244,0.3292789,13.098702,-0.34561026,0.020944934,0.16380116,0.98835707,0.041672014,0.0016670367,13.249872,1.7077652,1011.0192,1297.4882,4.042817,831205400006945,0.0,0.0,0.0,1.0,3
0.7045288,2.89825,0.30495554,0.030495552,0.3008662,-0.11082252,-0.22429346,-0.6141619,0.066969395,0.00026503787,-5.4276314,2.6877315,0.00022184628,-4.8312254,-0.7305465,18.479723,0.11613464,611.7612,39.912678,1.0015737,39.756645,0.4989353,36.29108,0.9983049,36.18921,0.99846786,36.120853,88.52266,0.013118744,0.007549286,4.3960447,3.0485446,-0.41335288,0.21094622,0.8332435,18.411911,-0.4084266,0.120794564,0.11599737,0.27954257,0.20357005,0.039334904,17.28265,-0.25066575,3181209.0,6311.235,2.728455,716206100000670,0.0,0.0,0.0,1.0,3
0.27354336,2.2985704,0.25609756,0.032520324,0.18758483,-0.7045331,-0.9229054,-1.182368,5.698681,2.5020256e-05,-5.793645,1.7441509,2.3398956e-05,-5.4721184,-1.2836801,17.956064,0.031106949,1.781901,9.786425,2.263473,8.443189,0.6393705,7.4933805,0.39002421,7.354243,0.6406156,6.9133034,65.25088,0.069114685,0.015171051,12.45539,1.7853179,-1.0939609,0.053273734,0.73827904,17.953283,-1.0635964,0.04422324,0.027546251,0.3394309,0.050877847,0.0020688216,18.567621,3.4509623,247178.86,479.25372,1.6863434,768207300021010,0.0,0.0,0.0,1.0,3
0.34781837,3.8410485,0.13333334,0.09122807,0.04200841,-0.18750319,-0.3342345,-0.80606604,1.9805105,-1.8687424e-05,-5.959128,5.4268723,-1.8294346e-05,-4.7880864,-0.7621634,13.386527,0.07183266,0.5757286,87.559586,0.36536816,51.15987,1.3571461,45.80279,0.36501893,45.796726,1.3618872,45.577087,81.70498,0.013301849,0.0052452087,1.8555441,5.4273477,1.2937874,0.17295563,0.72625154,13.389805,-0.3454588,0.07553792,0.102506354,0.8666667,0.13987237,0.019445999,12.675827,0.37158448,821.0927,990.7656,5.6584444,858204200006891,0.0,0.0,0.0,1.0,3
0.20596218,1.9931538,0.37175494,0.022845276,0.3138167,-0.55417424,-0.70891386,-0.91293555,-0.7648456,0.00010142786,-5.7363586,1.5398037,9.916287e-05,-5.4562984,-1.2537707,18.107208,0.059776306,3214.8892,56.527824,665.14954,53.320602,0.49940032,47.436653,1.0003805,45.925735,0.99851626,45.746563,103.85461,0.0073509216,0.0039863586,3.654557,2.0587919,-0.13426574,0.075524196,0.8501974,18.099455,-0.88563913,0.038651977,0.0405901,0.41744548,0.069892645,0.004170457,20.342129,13.543624,391636.4,1380.8488,1.5372761,822201300013167,0.0,0.0,0.0,1.0,3
0.36185837,2.9543808,0.19038643,0.015080113,0.066938125,-0.868893,-1.0862025,-1.3602657,55.900906,-8.560712e-06,-5.946302,1.9616783,-8.146576e-06,-5.588017,-1.3793609,17.413216,0.02174759,19.762243,35.93708,0.9493503,35.812405,1.0533532,32.83062,19.463118,26.590042,18.708002,21.342989,28.958502,0.023937225,0.0043678284,1.5500131,1.9684918,-2.243004,0.041922975,0.6046787,17.411667,-1.263371,0.04202387,0.019947419,0.45523092,0.043012578,0.0015662874,29.247425,108339.63,1e-04,523.19006,1.8121618,828205100009339,0.0,0.0,0.0,1.0,3
0.4174719,2.0938249,0.22933333,0.046666667,0.080078684,-0.4085306,-0.7158165,-1.0263972,3.955913,5.908184e-07,-5.288557,1.15605,4.6806285e-06,-5.151529,-1.0586289,19.637463,0.04675865,0.18677126,7.4006667,0.1932309,7.274456,0.22981714,7.1206703,0.29175442,7.0667496,0.41239855,6.989461,8.225856,0.052772522,0.016384125,1.9461,1.1551406,-0.74115825,0.08733847,0.6920824,19.62548,-0.8830939,0.07214977,0.05300033,0.36133334,0.08378163,0.0036278109,19.19685,0.5838051,804.06396,872.7621,1.0913949,636202300001661,0.0,0.0,0.0,1.0,3
0.36061954,2.4122753,0.45193928,0.0,0.24980283,-0.17314757,-0.22166489,-0.4113439,-1.2963637,-0.000101034246,-6.158581,6.174993,-0.00010115748,-4.8175445,-0.6822762,13.025112,0.1911745,0.19993898,13.510683,0.24990626,10.502697,0.16654739,10.229725,0.25001308,10.106316,0.25007463,9.976218,90.88391,0.04053116,0.009346008,12.551473,6.245234,0.027359875,0.21528411,0.8738404,13.0238285,-0.4227326,0.10804942,0.09919201,0.53794265,0.19679302,0.03864836,12.999207,1.7803605,7.4484267,1102.0681,6.031821,766201400000121,0.0,0.0,0.0,1.0,3
0.66846466,1.954975,0.35945073,0.032310177,0.39528763,0.02001983,-0.12561189,-0.36731598,-0.7087283,0.00043152994,-5.3383017,1.8326862,0.000386408,-5.056327,-0.75583273,19.712294,0.21346188,0.99688977,73.07609,3212.311,69.19418,1.0004083,67.630165,0.49941355,53.702797,0.9975605,50.422092,206.35487,0.005241394,0.0035209656,5.632377,2.5949845,-0.2712633,0.28094065,0.8357713,19.587017,-0.32745886,0.16938311,0.1412602,0.45799676,0.2684113,0.066244915,19.140686,1.1948187,1e-04,1e-04,2.5584102,722205100008336,0.0,0.0,0.0,1.0,3
0.71966076,3.3294528,0.19081272,0.05064782,0.12981682,-0.15804161,-0.57707727,-0.93303853,9.47118,1.785325e-05,-5.160636,1.7497618,2.4229823e-05,-4.938498,-0.8475774,19.743675,0.057779312,1.3223413,5.325559,1.0126973,4.8075156,1.310529,4.6818643,0.5685535,4.670307,0.56964034,4.6497936,16.830353,0.036827087,0.004562378,4.934433,1.7501705,-1.4369416,0.14233153,0.57066387,19.709257,-0.39621055,0.19434208,0.091740884,0.06595995,0.15511952,0.018205456,21.078884,6.679962,2.8649716,2.9290159,1.3989307,731208200035998,0.0,0.0,0.0,1.0,3
2.5107427,3.038911,0.39091915,0.009966778,0.2543943,0.6173363,0.52031815,0.32176176,-1.0463839,0.00015699152,-6.166035,9.497608,0.00023698881,-4.1032443,0.09433038,14.756635,0.9519377,253.70134,93.45584,0.49834076,61.887905,0.9933695,60.051235,0.99608934,58.578728,1.003973,50.504612,189.28535,0.007511139,0.0045661926,4.0403857,9.500898,-0.40900293,1.248123,0.8745172,14.616048,0.3469461,0.6839228,0.5576961,0.39756367,1.2342869,1.5232445,13.54182,-0.63846976,1e-04,11663.839,8.421364,827201200035117,0.0,0.0,0.0,1.0,3
0.41141605,2.1108234,0.25415283,0.0448505,0.28000954,-0.2735721,-0.5831189,-0.8570271,2.0891445,-2.0869102e-05,-5.3646994,2.0728924,-2.6845411e-05,-4.9912953,-0.93281007,18.589996,0.06696606,1.0021797,4.9151087,112.580185,4.8643427,0.7707495,4.765148,1.0062562,4.660104,0.49989077,4.6244287,49.726227,0.02386856,0.0020065308,16.041859,2.076333,-0.87673885,0.11731047,0.7327399,18.569735,-0.70318854,0.0961793,0.06288584,0.29900333,0.11480703,0.011199915,20.73867,14.468105,1e-04,1e-04,1.9766742,386216200076927,0.0,0.0,0.0,1.0,3
0.29709816,3.559515,0.15434782,0.045652173,0.19314922,-0.5803617,-0.99227273,-1.3101441,12.925055,2.9788009e-05,-5.787748,1.9645406,2.5749805e-05,-5.4351087,-1.254086,18.023352,0.024362564,0.33269778,4.7454333,0.4985666,4.603995,1.0546858,4.4429436,0.49605802,4.4331155,0.3264739,4.350388,31.320904,0.028957367,0.0025138855,8.929649,2.0132284,-1.6735158,0.057155374,0.6175048,18.01918,-0.7966888,0.08401887,0.033908095,0.07173913,0.056706924,0.002704261,19.496204,6.914613,1e-04,4748.499,1.8526888,733207300028951,0.0,0.0,0.0,1.0,3
1.0725203,3.58234,0.34962407,0.04793233,0.3900935,0.25440398,0.12331941,-0.19136435,-0.4714334,9.9614124e-05,-5.726352,4.853209,-0.000103827624,-4.4823823,-0.31345332,18.438263,0.24128246,1247.1572,46.96538,0.9956019,45.58501,1.0016791,45.58497,0.99613196,42.069427,0.9959729,41.436104,112.47619,0.010032654,0.0057029724,4.757936,4.8727493,0.67583734,0.48793945,0.81191736,18.191433,-0.009841306,0.22616129,0.2349752,0.73590225,0.38474536,0.14717618,17.196815,0.6393271,1530.1833,1e-04,5.2165074,597207100015420,0.0,0.0,0.0,1.0,3
1.033762,1.7177342,0.28901735,0.05202312,0.31415308,0.23043011,0.04302688,-0.3607236,0.94502854,0.0002739193,-4.3566604,2.0910637,0.00010169479,-4.028958,-0.38189462,21.1992,0.21376419,0.28120926,3.973413,0.19006972,3.9272435,0.24860322,3.8966641,0.18874006,3.8937898,0.17178121,3.8621078,5.416451,0.03592682,0.0023384094,1.8818805,2.1135662,-0.94828594,0.41527385,0.767732,21.023933,-0.08478744,0.30409276,0.20710473,0.22543353,0.48236924,0.20258759,21.759256,3.0861466,1e-04,1e-04,1.7412044,536204200026434,0.0,0.0,0.0,1.0,3
