ZTFID,OID,IAUID,RA,Dec,peakt,peakfilt,peakmag,peakabs,duration,rise,fade,type,redshift,b,A_V
ZTF21acioiha,840216200008005,SN2021acgq,07:50:13.95,+72:32:02.7,1521.96,r,18.6014,-19.62,>30.209,14.269,>15.94,SN Ia,0.098,30.18144042,0.062
ZTF21aciobmz,745214100013838,SN2021abxi,06:12:34.57,+51:09:33.5,1524.86,r,17.8144,-17.33,>34.377,16.537,>17.84,SN IIP,0.02,15.12773563,0.555
ZTF21acinvvh,406214200018927,SN2021abzo,04:49:50.60,+00:34:00.9,1521.88,r,18.7143,-18.84,22.534,12.036,10.498,SN Ia,0.0675,-26.47529941,0.258
ZTF21acimjvp,1496208200034247,SN2021acci,01:18:05.89,+07:19:31.1,1517.72,g,17.4759,-19.18,21.556,7.506,14.05,SN Ia,0.047,-54.94670588,0.087
ZTF21acilvjb,552203400009001,SN2021acal,01:01:19.60,+15:17:40.6,1517.72,g,18.5572,-19.47,32.405,10.196,22.209,SN Ia,0.07597,-47.50922174,0.353
ZTF21acidhhs,751210100008144,SN2021abzu,09:59:44.00,+49:19:41.6,1520.97,r,18.6453,-19.01,26.143,14.14,12.003,SN Ia,0.07691,50.40413434,0.028
ZTF21achzpyc,798213400036326,SN2021abvy,19:03:05.78,+57:29:59.6,1517.66,g,18.329,-19.46,24.002,9.982,14.02,SN Ia,0.075,21.1161743,0.18
ZTF21achujxq,572215400019219,SN2021abcw,10:35:45.33,+21:03:19.5,1503.02,r,17.9895,-17.09,19.587,10.297,9.29,SN Ibn,0.02348,58.54340954,0.057
ZTF21achrlmg,295202200025883,SN2021aboz,00:35:18.92,-19:53:41.8,1511.76,r,18.3311,-19.05,31.056,12.164,18.892,SN Ia,0.067,-81.87885066,0.067
ZTF21achqzub,599208100031434,SN2021abew,23:25:31.86,+18:22:26.6,1510.77,g,17.6898,-18.68,22.075,7.254,14.821,SN Ia,0.04,-39.95865949,0.149
ZTF21achpuoa,490216300075524,SN2021abhv,19:56:05.56,+07:21:54.4,1502.7,r,17.6084,-17.18,>42.873,1.963,>40.91,SN II,0.018,-10.79280505,0.412
ZTF21achlxxo,856201100002858,SN2021abll,04:47:21.99,+74:01:42.0,1517.93,r,18.5352,-19.56,24.208,14.703,9.505,SN Ia,0.08145,18.19137587,0.405
ZTF21achltea,736201100029798,SN2021aazm,00:24:54.86,+45:10:06.2,1505.74,r,18.9936,-17.34,32.498,6.444,26.054,SN II,0.04,-17.45093899,0.168
ZTF21achlshg,649201300005912,SN2021abjz,00:45:06.59,+29:52:41.4,1503.72,g,18.1303,-17.61,35.262,3.185,32.077,SN II,0.03,-32.97335203,0.146
ZTF21achkqhi,401202200024620,SN2021abpd,02:28:52.37,-05:29:14.2,1521.78,r,18.246,-17.45,>38.278,19.238,>19.04,SN II,0.0311,-58.2824454,0.07
ZTF21achjwus,752210200033387,SN2021abpz,10:31:55.14,+49:21:55.8,1510.01,g,18.2811,-18.52,18.86,5.86,13,SN Ia,0.05212,55.23573623,0.02
ZTF21achiyue,518202300017416,SN2021aboy,09:04:00.30,+08:08:08.0,1510.0,g,18.6543,-19.54,28.703,8.714,19.989,SN Ia,0.09,33.10673405,0.179
ZTF21achhwdz,614210400026069,SN2021abhh,07:12:17.20,+26:46:28.8,1517.97,g,17.5246,-18.95,28.189,14.201,13.988,SN Ia,0.041,16.1168501,0.185
ZTF21achdxdn,599214300040482,SN2021abab,23:37:45.91,+21:28:14.1,1504.73,g,18.0551,-19.55,24.647,6.51,18.137,SN Ia-91T,0.071,-38.23589182,0.127
ZTF21achcwnd,449203200040709,SN2021abbl,01:10:13.79,+02:18:08.7,1502.9,g,18.9247,-19.78,25.907,8.007,17.9,SN Ia-91T,0.12,-60.22279877,0.075
ZTF21achbgdo,849211100008474,SN2021abbm,18:50:20.24,+70:28:56.0,1509.74,r,18.5986,-19.51,12.906,9.827,3.079,SN Ia,0.089,25.54451955,0.189
ZTF21achaxze,388211400000195,SN2021abcn,20:33:30.90,-08:53:28.2,1510.71,g,18.6512,-19.60,28.476,13.52,14.956,SN Ia-91T,0.092,-26.69792908,0.189
ZTF21achaxmt,684206100031762,SN2021abnc,18:56:15.13,+33:01:09.4,1504.68,g,18.4613,-19.49,19.321,6.67,12.651,SN Ia,0.08,13.46209983,0.195
ZTF21achaubw,386213400068810,SN2021aaqc,19:51:14.30,-07:05:47.3,1502.7,r,18.3964,-19.42,23.036,9.007,14.029,SN Ia,0.064,-16.50919471,0.707
ZTF21acgzwsc,1693205300031035,SN2021abah,01:02:07.15,+35:45:03.0,1505.78,r,18.5717,-18.82,18.014,7.851,10.163,SN Ia,0.066,-27.07030154,0.114
ZTF21acgyzel,296202100013341,SN2021abam,01:08:12.23,-19:47:23.9,1503.8,r,18.3423,-18.34,23.732,5.051,18.681,SN Ia,0.049,-81.71746615,0.052
ZTF21acgyywa,247213100019668,SN2021aban,01:16:44.85,-21:16:52.9,1503.82,g,18.5394,-18.41,30.093,10.535,19.558,SN II,0.055,-81.78782009,0.046
ZTF21acgxzha,395210400016507,SN2021aazk,23:57:49.10,-09:43:13.3,1509.76,r,18.1124,-19.24,34.311,11.398,22.913,SN Ia,0.065,-68.48165272,0.107
ZTF21acgupte,617201300013139,SN2021aash,08:45:41.88,+22:48:15.3,1500.96,g,18.2059,-19.53,26.817,11.031,15.786,SN Ia,0.077,34.68212089,0.086
ZTF21acgudgo,1457203200026520,SN2021aatq,07:36:31.35,-01:35:17.4,1501.0,r,18.6538,-18.71,35.057,16.253,18.804,SN Ia,0.06,9.27931691,0.34
ZTF21acguaen,786215400016889,SN2021aaxw,09:45:35.44,+57:22:29.0,1504.01,g,17.8388,-17.18,31.537,10.524,21.013,SN II,0.023,45.60736329,0.03
ZTF21acgrrnl,746216300036024,SN2021aayf,06:22:08.33,+50:25:44.7,1527.87,r,18.6088,-16.20,>108.101,35.171,>72.93,SN II,0.0183,16.21296994,0.388
ZTF21acgpjbx,401209300040718,SN2021aaqn,02:37:58.18,-01:49:53.2,1505.86,r,18.1913,-17.31,36.648,11.715,24.933,SN II,0.028,-54.06893767,0.11
ZTF21acgnagk,599202200029608,SN2021abcv,23:37:56.15,+16:42:24.9,1502.85,r,18.5913,-19.16,26.215,8.293,17.922,SN Ia,0.077,-42.67742436,0.142
ZTF21acfkkad,1875207400007974,SN2021aakn,16:39:38.26,+71:56:23.8,1502.63,g,18.3206,-19.27,>20.811,10.811,>10,SN Ia,0.072,35.70341716,0.089
ZTF21acfgjiw,552202300021373,SN2021aanc,01:04:33.44,+15:47:08.8,1504.91,g,17.0018,-19.39,23.125,7.242,15.883,SN Ia,0.037,-46.96796456,0.303
ZTF21acfgfuy,1868206400031959,SN2021aagl,07:43:35.07,+71:27:46.5,1503.87,r,18.0611,-19.38,23.761,10.104,13.657,SN Ia,0.069,29.7458287,0.059
ZTF21acfflog,601206200030518,SN2021aalx,00:37:08.34,+25:41:37.4,1504.77,r,16.9818,-18.83,19.56,9.708,9.852,SN Ia,0.03224,-37.06580879,0.109
ZTF21acfcgnk,340213300024605,SN2021aaht,21:54:49.27,-14:53:34.4,1504.71,g,18.2796,-19.44,25.716,12.794,12.922,SN Ia,0.075,-47.24645977,0.122
ZTF21acfccil,391203300021404,SN2021aaqf,21:54:44.13,-13:05:07.6,1505.69,g,16.9818,-19.60,28.185,2.352,25.833,SN Ia-91T,0.045,-46.46609562,0.111
ZTF21aceyqog,301216200008832,SN2021aaic,03:12:51.07,-13:42:06.7,1503.83,g,18.6509,-18.52,>16.596,16.596,>0,SN Ia,0.058,-54.41227006,0.134
ZTF21aceujob,294212100013740,SN2021aaem,23:57:23.39,-15:43:13.4,1497.86,g,18.5412,-19.48,25.547,9.049,16.498,SN Ia,0.088,-73.04444377,0.08
ZTF21aceqmyz,454206400028863,SN2021aabm,03:43:57.98,+03:01:54.1,1498.87,r,18.6708,-18.02,33.544,11.477,22.067,SN II,0.04,-38.64322704,0.6
ZTF21aceqgbv,858202100009222,SN2021aabn,07:34:44.07,+74:22:34.6,1496.87,g,18.401,-19.43,26.874,8.926,17.948,SN Ia,0.081,28.95681188,0.072
ZTF21acempzi,340207100013758,SN2021zzu,21:43:05.42,-17:32:38.8,1504.78,r,17.1216,-18.97,23.017,10.164,12.853,SN Ia,0.037,-45.66337281,0.088
ZTF21acefbte,710211100016275,SN2021zri,09:20:50.85,+42:16:19.8,1500.97,g,16.9542,-19.35,25.605,13.165,12.44,SN Ia,0.041,44.93262066,0.05
ZTF21aceenyc,606211100036584,SN2021zqs,03:03:31.19,+27:40:55.9,1488.85,r,18.5784,-17.88,18.938,6.137,12.801,SN Ia-91bg,0.03646,-26.67827588,0.563
ZTF21acdykpb,542213200034857,SN2021zqd,20:33:50.66,+14:52:50.7,1489.72,g,18.5505,-19.76,26.538,9.658,16.88,SN Ia,0.088,-14.74834342,0.316
ZTF21acdwvwo,1801211300020964,SN2021zqc,18:32:26.14,+51:34:07.6,1490.68,g,17.2864,-18.24,31.425,4.48,26.945,SN Ia,0.028,23.76675561,0.091
ZTF21acdvban,350210200004029,SN2021zso,02:43:28.29,-08:28:42.3,1489.88,g,18.9396,-19.39,24.282,7.301,16.981,SN Ia,0.102,-57.60700121,0.06
ZTF21acdqgns,597211400014672,SN2021zhk,22:35:28.88,+19:40:45.3,1480.76,r,18.921,-16.87,>15.143,4.183,>10.96,SN Ic,0.0318,-32.77027214,0.122
ZTF21acdmwae,554202300033692,SN2021zny,02:03:35.79,+15:44:33.3,1496.86,g,15.783,-19.69,30.963,10.115,20.848,SN Ia-SC,0.0266,-43.69182108,0.142
ZTF21acdkxcr,586212300007632,SN2021zhx,17:07:18.79,+19:20:02.2,1485.71,r,18.9572,-19.66,23.929,10.985,12.944,SN Ia,0.112,31.29997592,0.189
ZTF21acdenty,588209100068486,SN2021zgx,18:31:36.14,+20:19:33.1,1491.67,r,18.1708,-19.18,27.147,13.518,13.629,SN Ia,0.056,13.32841703,0.502
ZTF21acdcxfz,300214400024477,SN2021zfr,03:00:31.54,-14:57:20.5,1496.86,g,16.3942,-19.51,25.816,12.549,13.267,SN Ia,0.032,-57.63894964,0.162
ZTF21acdalyp,547209100013788,SN2021zeh,22:56:09.41,+13:05:52.8,1487.76,g,16.9023,-19.29,27.928,8.628,19.3,SN Ia-91T,0.03743,-41.0053718,0.123
ZTF21acdajtx,767216400059397,SN2021zfq,19:52:46.62,+50:32:47.8,1489.68,r,16.8371,-18.73,17.523,8.229,9.294,SN Ia,0.0259,11.68453706,0.389
ZTF21accwovq,407203300014120,SN2021zcl,05:09:14.45,-06:03:13.8,1523.79,r,18.398,-20.40,53.268,39.168,14.1,SLSN-I,0.117,-25.45414501,0.289
ZTF21accwcrh,557201300025628,SN2021zco,03:39:13.31,+15:59:04.9,1479.91,r,18.8092,-17.42,29.769,5.745,24.024,SN II,0.03159,-30.71620997,0.657
ZTF21accuexh,504215400008835,SN2021zcv,02:23:11.50,+14:22:54.1,1486.81,r,18.5406,-19.31,24.152,10.877,13.275,SN Ia,0.072,-42.89587737,0.432
ZTF21accteto,649202400036786,SN2021zbz,00:39:53.43,+30:01:00.6,1488.8,r,18.9728,-19.20,23.269,13.967,9.302,SN Ia,0.09316,-32.7881036,0.141
ZTF21acclizu,725207200035035,SN2021zau,17:52:15.10,+39:42:32.1,1488.64,g,16.8443,-19.73,24.743,8.723,16.02,SN Ia,0.045,27.78666036,0.105
ZTF21acckcni,1746210400035557,SN2021yys,07:25:42.21,+44:49:25.1,1509.97,r,16.857,-19.77,>68.889,27.989,>40.9,SN IIn,0.04329,24.54860637,0.312
ZTF21accibae,448204300019341,SN2021yyu,00:35:10.71,+01:37:43.9,1485.8,g,18.5212,-18.84,22.981,10.948,12.033,SN Ia,0.066,-60.9773751,0.057
ZTF21acchwaw,695209400003362,SN2021zgw,01:05:29.15,+41:00:57.3,1488.83,r,18.8912,-19.19,25.095,11.042,14.053,SN Ia,0.089,-21.77787707,0.155
ZTF21acchbmn,647209400024306,SN2021zaa,23:46:41.12,+26:44:45.1,1480.84,g,18.0604,-17.86,36.23,7.449,28.781,SN II,0.0315,-33.9208947,0.206
ZTF21accgsbf,444203100027820,SN2021yyy,22:40:07.55,-05:00:12.5,1526.67,r,17.6493,-20.51,>39.993,22.983,>17.01,SN IIn,0.093,-51.70005528,0.134
ZTF21accfbyj,567202400013175,SN2021yzw,08:22:06.79,+15:35:00.9,1480.97,r,17.5519,-18.92,>25.184,9.184,>16,SN Ia,0.04395,26.92952599,0.09
ZTF21acceboj,305215100030342,SN2021yyg,05:16:21.03,-13:28:39.9,1489.96,r,17.3963,-16.43,60.085,17.254,42.831,SN IIP,0.01162,-27.07433976,0.404
ZTF21acbxtqq,662206300023660,SN2021yuq,07:19:47.71,+32:07:58.6,1480.0,g,18.0583,-18.66,23.699,6.737,16.962,SN Ia,0.046,19.60581083,0.181
ZTF21acbxtir,815203400027786,SN2021zac,08:20:57.09,+58:51:24.9,1488.0,r,16.586,-18.99,26.479,10.563,15.916,SN Ia,0.028,34.43753402,0.195
ZTF21acbvwej,400209200004449,SN2021yux,02:09:33.37,-01:08:16.0,1486.81,r,18.8225,-19.15,23.519,13.891,9.628,SN Ia,0.08662,-57.95964847,0.095
ZTF21acbnfos,457201100025051,SN2021ywf,05:14:10.99,+01:52:52.2,1477.98,r,18.679,-17.00,26.017,6.019,19.998,SN Ic-BL,0.02825,-20.56501692,0.292
ZTF21acbjxhr,499212100002100,SN2021ysn,23:56:43.55,+13:20:59.5,1485.79,g,18.6815,-19.35,25.701,12.058,13.643,SN Ia,0.085,-47.39979462,0.15
ZTF21acbgcma,680207200025366,SN2021yvh,16:39:46.92,+32:34:14.6,1485.7,r,17.9788,-18.89,29.332,10.963,18.369,SN Ia,0.05239,40.76967099,0.095
ZTF21acbcjwa,1697205400037387,SN2021ypz,03:17:39.75,+35:23:43.8,1477.91,r,18.6023,-19.22,23.014,5.841,17.173,SN Ia,0.061,-18.58160592,0.837
ZTF21acaszik,597211100027893,SN2021yrz,22:35:49.89,+20:04:32.2,1480.76,r,18.246,-19.21,23.546,7.937,15.609,SN Ia,0.068,-32.49884801,0.119
ZTF21acasrer,683215400023029,SN2021yqm,18:17:38.48,+35:47:23.4,1478.64,g,18.373,-18.98,20.205,7.647,12.558,SN Ia,0.064,21.88483255,0.107
ZTF21acaspdb,1632213300043712,SN2021yqn,17:52:31.86,+25:18:23.3,1477.65,g,18.6204,-18.71,32.203,6.969,25.234,SN Ia,0.06065,23.54368132,0.184
ZTF21acasloo,586213100023691,SN2021ytp,17:33:11.00,+22:26:27.1,1480.64,g,17.9871,-19.46,19.179,8.796,10.383,SN Ia,0.065,26.71240226,0.157
ZTF21acaqdnb,305207200034213,SN2021ymn,05:11:05.54,-17:55:25.2,1479.93,r,17.834,-19.01,26.916,9.669,17.247,SN Ia,0.051,-29.95744866,0.138
ZTF21acapxdf,700208400042991,SN2021yno,03:27:42.94,+39:28:01.8,1477.91,r,18.581,-19.40,24.62,7.861,16.759,SN Ia,0.074,-14.09794292,0.517
ZTF21acagtdn,799203100039377,SN2021yjg,19:19:27.92,+52:19:47.7,1467.66,r,18.427,-17.16,>13.914,0.764,>13.15,SN II,0.02661,17.13270809,0.336
ZTF21acaeoms,661213300023761,SN2021ypc,06:58:58.89,+35:25:30.6,1478.0,r,18.0424,-18.26,30.537,21.192,9.345,SN Ia,0.039,16.74867532,0.197
ZTF21acaegsr,354202300004306,SN2021ypa,04:35:38.18,-13:13:22.9,1479.91,r,17.1398,-19.04,19.341,7.657,11.684,SN Ia,0.03438,-36.02668566,0.384
ZTF21acadrzr,1543206300016505,SN2021yke,23:15:22.50,+06:34:44.0,1472.91,g,18.6386,-18.06,>76.879,6.119,>70.76,SN II,0.043,-49.05581312,0.291
ZTF21abzywja,681211400002072,SN2021ymj,17:11:54.19,+34:09:13.1,1478.69,r,18.786,-19.10,19.263,10.42,8.843,SN Ia,0.084,34.46471603,0.071
ZTF21abzkgvc,404209400033191,SN2021yhs,04:05:04.61,-01:57:27.6,1479.91,r,18.6344,-19.89,21.674,12.385,9.289,SN Ia,0.098,-37.30124972,0.43
ZTF21abzithf,601205200006982,SN2024svu,00:43:01.67,+25:23:46.0,1477.74,r,18.4869,-19.56,23.771,7.647,16.124,SN Ia,0.09,-37.43644686,0.086
ZTF21abzgzvs,1334208100029321,SN2021yhi,22:41:59.30,-20:55:38.6,1480.82,g,17.1631,-19.67,24,10.315,13.685,SN Ia,0.051,-59.88661877,0.085
